PROJECT_ID,LEARNER_ID,SEQUENCE_NO,COMPANY_ID,COMPANY_NAME,POSITION_ID,PROJECT_NAME,DESCRIPTION,START_DATE,END_DATE,VERIFY_ID,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
PRJ6EE1AC0AB4B844F1,LNR-202602768,2,COMP-202600003,Agoda,4,API Gateway,Developed and maintained a key system feature.,2025-08-09,2025-09-21,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ43C2DA3D640A420C,LNR-202602770,1,COMP-202600002,KBTG,6,HR Platform,Developed and maintained a key system feature.,2025-05-09,2025-07-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ684AE765FBF04758,LNR-202602770,2,COMP-202600001,LINE Thailand,8,E-Commerce App,Developed and maintained a key system feature.,2025-05-05,2025-06-15,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6632EC92769B4ED6,LNR-202602772,1,COMP-202600003,KBTG,6,HR Platform,Developed and maintained a key system feature.,2025-04-06,2025-06-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ37FF2E894E144497,LNR-202602772,2,COMP-202600002,Agoda,10,Data Dashboard,Developed and maintained a key system feature.,2025-02-06,2025-07-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ9020AF0F02CA43FD,LNR-202602773,1,COMP-202600009,SCG,7,Data Dashboard,Developed and maintained a key system feature.,2024-12-01,2025-05-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB5D3F3EF3B0E4C98,LNR-202602773,2,COMP-202600004,Google Thailand,9,Data Dashboard,Developed and maintained a key system feature.,2025-06-07,2025-09-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ717AEC753DD44E16,LNR-202602775,1,COMP-202600003,SCG,8,HR Platform,Developed and maintained a key system feature.,2025-06-19,2025-08-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF63B69F0FBCC4513,LNR-202602775,2,COMP-202600008,LINE Thailand,1,Data Dashboard,Developed and maintained a key system feature.,2024-04-06,2024-07-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0D42D3018E0642B4,LNR-202602777,1,COMP-202600006,Bangchak,4,API Gateway,Developed and maintained a key system feature.,2024-04-17,2024-08-08,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ9A72045225C34717,LNR-202602777,2,COMP-202600007,SCG,6,E-Commerce App,Developed and maintained a key system feature.,2025-01-22,2025-02-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ02A250EBC2DB44F5,LNR-202602780,1,COMP-202600005,LINE Thailand,8,Data Dashboard,Developed and maintained a key system feature.,2025-02-23,2025-07-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC280B8A446554AAA,LNR-202602781,1,COMP-202600009,True Corporation,10,E-Commerce App,Developed and maintained a key system feature.,2025-04-27,2025-07-09,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ2D4677FEA603498F,LNR-202602785,1,COMP-202600008,SCG,1,HR Platform,Developed and maintained a key system feature.,2024-06-10,2024-07-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJCB4CD3ED9BDB4C54,LNR-202602785,2,,SCBX,1,E-Commerce App,Developed and maintained a key system feature.,2025-03-29,2025-08-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ10F1EB8EA64E4C99,LNR-202602787,1,COMP-202600006,,9,E-Commerce App,Developed and maintained a key system feature.,2025-06-09,2025-07-25,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ7E542AEF820A4D41,LNR-202602794,1,COMP-202600004,LINE Thailand,5,Data Dashboard,Developed and maintained a key system feature.,2025-04-06,2025-09-14,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ9CEBC3D398B241AB,LNR-202602794,2,,Bangchak,6,E-Commerce App,Developed and maintained a key system feature.,2024-07-10,2024-12-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5943CB45F9D846D6,LNR-202602795,1,COMP-202600006,LINE Thailand,3,Data Dashboard,Developed and maintained a key system feature.,2025-05-13,2025-07-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ39EC6DD045914F6D,LNR-202602798,1,COMP-202600006,LINE Thailand,2,E-Commerce App,Developed and maintained a key system feature.,2025-04-17,2025-06-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJCF6A899A57154F88,LNR-202602798,2,COMP-202600004,KBTG,5,Data Dashboard,Developed and maintained a key system feature.,2025-07-29,2025-09-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ685F1B3C5EAE48CB,LNR-202602800,1,COMP-202600003,PTT,8,API Gateway,Developed and maintained a key system feature.,2025-04-25,2025-10-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF8E40969EED946BF,LNR-202602803,1,COMP-202600007,AIS,5,API Gateway,Developed and maintained a key system feature.,2024-12-25,2025-05-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ89D83EC0943C48BD,LNR-202602803,2,COMP-202600006,Google Thailand,3,Data Dashboard,Developed and maintained a key system feature.,2025-06-02,2025-11-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ2F0DD95D3E2944A9,LNR-202602805,1,COMP-202600008,True Corporation,6,Data Dashboard,Developed and maintained a key system feature.,2024-03-18,2024-07-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ7525F2101BD8476E,LNR-202602805,2,COMP-202600001,Agoda,2,API Gateway,Developed and maintained a key system feature.,2025-08-19,2025-09-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ57D39DA414C04645,LNR-202602807,1,,LINE Thailand,2,Data Dashboard,Developed and maintained a key system feature.,2024-04-14,2024-07-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE2B3A4E7F82446C3,LNR-202602807,2,COMP-202600005,KBTG,7,Data Dashboard,Developed and maintained a key system feature.,2025-05-20,2025-11-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ97B268E7E43A4CCA,LNR-202602808,1,COMP-202600008,True Corporation,4,API Gateway,Developed and maintained a key system feature.,2025-07-18,2025-09-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC830590A182140E5,LNR-202602812,1,COMP-202600006,SCBX,5,Data Dashboard,Developed and maintained a key system feature.,2025-06-03,2025-08-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB8A35F4753C94017,LNR-202602813,1,COMP-202600002,SCBX,8,HR Platform,Developed and maintained a key system feature.,2024-10-18,2024-12-01,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD6ED3C1316E84E8E,LNR-202602815,1,COMP-202600002,AIS,1,API Gateway,Developed and maintained a key system feature.,2025-02-18,2025-07-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ3EB602394B3B42FA,LNR-202602820,1,COMP-202600001,True Corporation,2,HR Platform,Developed and maintained a key system feature.,2024-07-26,2024-10-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC6873C28926444E3,LNR-202602820,2,COMP-202600006,Agoda,5,Data Dashboard,Developed and maintained a key system feature.,2024-05-19,2024-09-14,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ48690517C131426F,LNR-202602821,1,COMP-202600008,SCBX,4,API Gateway,Developed and maintained a key system feature.,2024-03-27,2024-07-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ9F0E20A8E8BD4B0E,LNR-202602821,2,COMP-202600004,Agoda,4,Data Dashboard,Developed and maintained a key system feature.,2024-12-19,2025-02-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ639B6FBE0FB14F66,LNR-202602822,1,COMP-202600008,AIS,3,HR Platform,Developed and maintained a key system feature.,2025-03-02,2025-05-15,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ8BF1B878D1C94695,LNR-202602822,2,,PTT,1,E-Commerce App,Developed and maintained a key system feature.,2025-05-04,2025-09-01,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4465CC304A9A46DA,LNR-202602824,1,COMP-202600003,Google Thailand,1,Data Dashboard,Developed and maintained a key system feature.,2024-06-05,2024-09-25,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD173501286C540C6,LNR-202602826,1,COMP-202600008,,4,Data Dashboard,Developed and maintained a key system feature.,2025-06-22,2025-09-23,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJBA7DC7F5B87E4893,LNR-202602827,1,,SCBX,5,E-Commerce App,Developed and maintained a key system feature.,2024-10-17,2025-01-17,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ72B617ADEC4E4E2A,LNR-202602827,2,COMP-202600006,True Corporation,7,HR Platform,Developed and maintained a key system feature.,2024-12-13,2025-04-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC594415BE49C43DF,LNR-202602828,1,COMP-202600008,Agoda,8,API Gateway,Developed and maintained a key system feature.,2024-07-25,2024-12-23,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6F83271B15D04F80,LNR-202602830,1,COMP-202600004,PTT,4,E-Commerce App,Developed and maintained a key system feature.,2025-07-15,2025-09-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC773F4B67D6C40ED,LNR-202602831,1,COMP-202600010,KBTG,1,HR Platform,Developed and maintained a key system feature.,2025-07-29,2026-01-02,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJA33991C8F26F4138,LNR-202602833,1,COMP-202600009,KBTG,2,Data Dashboard,Developed and maintained a key system feature.,2024-06-03,2024-09-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJD516B355D3664739,LNR-202602833,2,COMP-202600001,KBTG,4,E-Commerce App,Developed and maintained a key system feature.,2025-04-09,2025-07-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF719923CEE664812,LNR-202602834,1,,SCG,9,Data Dashboard,Developed and maintained a key system feature.,2025-05-25,2025-10-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC61D6459C6274498,LNR-202602834,2,COMP-202600008,Bangchak,5,Data Dashboard,Developed and maintained a key system feature.,2025-03-22,2025-07-09,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ549A11F42F8743AB,LNR-202602837,1,COMP-202600007,Agoda,8,E-Commerce App,Developed and maintained a key system feature.,2024-08-10,2025-01-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ1B6C024FDCD64A6A,LNR-202602837,2,,LINE Thailand,9,E-Commerce App,Developed and maintained a key system feature.,2024-06-10,2024-11-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJAD5F1F96AD154E07,LNR-202602838,1,COMP-202600009,Agoda,10,HR Platform,Developed and maintained a key system feature.,2024-07-02,2024-10-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJCBD031BB8E694FFE,LNR-202602838,2,,LINE Thailand,6,Data Dashboard,Developed and maintained a key system feature.,2025-07-12,2025-08-23,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC81DD6FC18664E41,LNR-202602840,1,COMP-202600005,Google Thailand,5,Data Dashboard,Developed and maintained a key system feature.,2024-08-01,2024-12-25,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ7004BADF7C9F4CE7,LNR-202602840,2,COMP-202600007,True Corporation,1,API Gateway,Developed and maintained a key system feature.,2024-06-20,2024-07-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJEAAF715298D24A93,LNR-202602841,1,COMP-202600010,PTT,8,E-Commerce App,Developed and maintained a key system feature.,2025-03-16,2025-07-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ38852DE3A8CD40D5,LNR-202602841,2,COMP-202600009,KBTG,3,E-Commerce App,Developed and maintained a key system feature.,2024-10-16,2025-02-21,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ82FFCBEAA8344F7C,LNR-202602842,1,COMP-202600010,Agoda,9,HR Platform,Developed and maintained a key system feature.,2024-09-06,2024-12-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB54772EB85E34D04,LNR-202602842,2,COMP-202600006,SCG,7,API Gateway,Developed and maintained a key system feature.,2024-09-29,2024-11-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ7C256B89E4D54EF3,LNR-202602844,1,COMP-202600006,Bangchak,5,HR Platform,Developed and maintained a key system feature.,2024-03-03,2024-05-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJADFBC894A2F9453A,LNR-202602844,2,COMP-202600002,Agoda,8,API Gateway,Developed and maintained a key system feature.,2025-01-17,2025-05-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ875DC30F4222417D,LNR-202602846,1,COMP-202600004,True Corporation,5,Data Dashboard,Developed and maintained a key system feature.,2024-12-13,2025-03-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ38B42C6642DD49EA,LNR-202602846,2,COMP-202600004,Bangchak,9,HR Platform,Developed and maintained a key system feature.,2025-06-06,2025-09-27,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJED99DCC5FDA442FE,LNR-202602847,1,COMP-202600007,Bangchak,7,API Gateway,Developed and maintained a key system feature.,2025-01-18,2025-06-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ0B9BAC31F7DE4A7F,LNR-202602848,1,COMP-202600009,,6,HR Platform,Developed and maintained a key system feature.,2024-10-07,2025-03-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ46B1C68207324441,LNR-202602852,1,COMP-202600010,LINE Thailand,8,API Gateway,Developed and maintained a key system feature.,2024-12-18,2025-04-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4CF31AD8B4C34F0E,LNR-202602853,1,COMP-202600005,PTT,4,Data Dashboard,Developed and maintained a key system feature.,2025-06-05,2025-10-09,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6C8ABB2795A04595,LNR-202602854,1,COMP-202600010,SCG,7,Data Dashboard,Developed and maintained a key system feature.,2024-03-12,2024-06-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ148BB7421FFA45DB,LNR-202602860,1,COMP-202600010,SCG,7,HR Platform,Developed and maintained a key system feature.,2024-11-01,2025-02-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ268AB009DD4E4ECA,LNR-202602867,1,COMP-202600002,Bangchak,3,Data Dashboard,Developed and maintained a key system feature.,2025-05-14,2025-06-25,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJBA29ACDFD5414EDE,LNR-202602867,2,COMP-202600003,SCG,6,E-Commerce App,Developed and maintained a key system feature.,2024-11-28,2025-01-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF54D3A66D00C43DA,LNR-202602871,1,COMP-202600004,Google Thailand,10,Data Dashboard,Developed and maintained a key system feature.,2025-04-14,2025-06-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ98D7F3543022446E,LNR-202602873,1,COMP-202600010,SCG,7,E-Commerce App,Developed and maintained a key system feature.,2025-02-26,2025-07-15,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ6C696FBE8DC947E1,LNR-202602873,2,COMP-202600010,Agoda,2,Data Dashboard,Developed and maintained a key system feature.,2024-03-21,2024-05-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ2EEF858E35914880,LNR-202602874,1,COMP-202600005,PTT,2,API Gateway,Developed and maintained a key system feature.,2025-02-23,2025-08-05,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC2DE6F42F95B4D5C,LNR-202602874,2,COMP-202600008,KBTG,9,API Gateway,Developed and maintained a key system feature.,2024-07-14,2024-10-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ027B1744C2E64DEF,LNR-202602877,1,COMP-202600001,SCG,10,HR Platform,Developed and maintained a key system feature.,2025-08-23,2026-02-19,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJFA4F1CA0D4E0437A,LNR-202602877,2,COMP-202600006,SCBX,9,HR Platform,Developed and maintained a key system feature.,2025-06-13,2025-07-26,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ8A3C4CBB638B49AF,LNR-202602878,1,COMP-202600010,PTT,8,API Gateway,Developed and maintained a key system feature.,2024-11-30,2025-05-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJC058E44B5402454D,LNR-202602878,2,COMP-202600009,Google Thailand,9,Data Dashboard,Developed and maintained a key system feature.,2025-02-08,2025-05-17,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJCF8979D261ED4825,LNR-202602879,1,,KBTG,9,Data Dashboard,Developed and maintained a key system feature.,2024-04-04,2024-09-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ5FB0AF007DD94D23,LNR-202602879,2,COMP-202600006,SCG,5,HR Platform,Developed and maintained a key system feature.,2025-01-31,2025-04-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ863170B548FC4AD5,LNR-202602881,1,COMP-202600009,LINE Thailand,7,HR Platform,Developed and maintained a key system feature.,2025-06-26,2025-12-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJA95E4932B3614B54,LNR-202602881,2,COMP-202600010,Agoda,9,HR Platform,Developed and maintained a key system feature.,2024-03-30,2024-07-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ046D4C99319649EC,LNR-202602882,1,COMP-202600010,SCBX,8,API Gateway,Developed and maintained a key system feature.,2025-01-02,2025-02-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ008DA128B4644621,LNR-202602884,1,COMP-202600004,SCBX,8,API Gateway,Developed and maintained a key system feature.,2025-07-02,2025-12-22,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ402901C2FBDB445D,LNR-202602884,2,COMP-202600006,AIS,8,E-Commerce App,Developed and maintained a key system feature.,2024-06-10,2024-10-24,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ8E7B99E306484FAA,LNR-202602885,1,COMP-202600001,PTT,5,HR Platform,Developed and maintained a key system feature.,2024-07-25,2024-09-25,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ3028833FD21C49B0,LNR-202602885,2,COMP-202600008,Bangchak,8,Data Dashboard,Developed and maintained a key system feature.,2025-04-10,2025-07-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ76CEF2E96C954361,LNR-202602887,1,COMP-202600009,LINE Thailand,9,HR Platform,Developed and maintained a key system feature.,2025-08-04,2025-12-21,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ65416AC6696A45D8,LNR-202602889,1,COMP-202600004,SCBX,9,HR Platform,Developed and maintained a key system feature.,2024-09-01,2025-01-07,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJDF80540908B54049,LNR-202602890,1,COMP-202600004,AIS,5,HR Platform,Developed and maintained a key system feature.,2024-03-08,2024-07-16,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ735F7CA36EBD48B5,LNR-202602891,1,COMP-202600006,PTT,6,Data Dashboard,Developed and maintained a key system feature.,2024-07-01,2024-09-01,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJE46CF484E3604EAE,LNR-202602893,1,COMP-202600007,SCBX,6,API Gateway,Developed and maintained a key system feature.,2024-10-14,2025-02-09,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJF6C7D3E454574D92,LNR-202602898,1,COMP-202600010,LINE Thailand,10,API Gateway,Developed and maintained a key system feature.,2025-01-24,2025-04-30,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ94011FC41A254DD8,LNR-202602900,1,COMP-202600001,SCG,6,E-Commerce App,Developed and maintained a key system feature.,2025-05-22,2025-11-03,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJBD3FA63C7DAD416B,LNR-202602904,1,COMP-202600002,PTT,8,Data Dashboard,Developed and maintained a key system feature.,2024-06-05,2024-07-29,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJBB97B4A460D346F9,LNR-202602905,1,COMP-202600007,SCBX,4,Data Dashboard,Developed and maintained a key system feature.,2024-10-31,2025-03-15,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJB1C2924479664703,LNR-202602905,2,COMP-202600003,LINE Thailand,3,API Gateway,Developed and maintained a key system feature.,2024-03-22,2024-06-28,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJDF20DF86F8474433,LNR-202602906,1,COMP-202600008,Google Thailand,8,API Gateway,Developed and maintained a key system feature.,2025-08-01,2025-09-18,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJBA2519CA6DCD4620,LNR-202602906,2,COMP-202600008,SCG,9,HR Platform,Developed and maintained a key system feature.,2025-07-25,2025-10-31,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4FCFC991EC23413F,LNR-202602912,1,COMP-202600006,True Corporation,2,API Gateway,Developed and maintained a key system feature.,2024-10-17,2025-03-13,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJCBBFCC6E2D92409E,LNR-202602913,1,COMP-202600008,Agoda,10,E-Commerce App,Developed and maintained a key system feature.,2025-03-22,2025-08-04,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ99F6EF6D634E44A0,LNR-202602913,2,COMP-202600001,LINE Thailand,3,E-Commerce App,Developed and maintained a key system feature.,2025-05-16,2025-11-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ4282E4DB60114BF7,LNR-202602915,1,,Bangchak,8,API Gateway,Developed and maintained a key system feature.,2025-06-22,2025-12-06,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJDEC8D04466454869,LNR-202602917,1,COMP-202600005,AIS,3,API Gateway,Developed and maintained a key system feature.,2025-02-22,2025-05-10,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJ9CC71A20D2CB4760,LNR-202602917,2,COMP-202600008,PTT,8,HR Platform,Developed and maintained a key system feature.,2024-10-27,2025-01-20,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
PRJDFFA3A095ACF4914,LNR-202602923,1,COMP-202600002,,7,Data Dashboard,Developed and maintained a key system feature.,2025-04-20,2025-10-12,,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
